filename,filepath,type,category,subcategory,emotion,language,speaker_id,utterance_id,label,transcription,dataset
common_voice_hi_27388671.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388671.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,अमेरिकी जांच में सहयोग देने से पाक का इंकार,CommonVoice
common_voice_hi_27388673.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388673.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,"'कानपुर शहर मां की तरह है, जो रोटी सेंकते हैं तो हाथ जलेंगे ही'",CommonVoice
common_voice_hi_27388674.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388674.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,इंग्लैंड पर बढ़त के मकसद से मैदान में उतरेगी टीम इंडिया,CommonVoice
common_voice_hi_27388675.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388675.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,"सक्रिय राजनीति में लौटे मुशर्रफ, गलतियों के लिए माफी मांगी",CommonVoice
common_voice_hi_27388676.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388676.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,गोवंश संरक्षण सेस पर बोलीं मायावती- सरकार लाए राष्ट्रीय कानून,CommonVoice
common_voice_hi_27388677.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388677.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,चीन में खुलेआम 'प्रेम के इजहार और चुंबनों' पर छिड़ी जंग,CommonVoice
common_voice_hi_27388678.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388678.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,सरकार की पोल पट्टी खोल रहा इसलिए निशाना बन रहा: शरद यादव,CommonVoice
common_voice_hi_27388691.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388691.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,राहुल को श्रीलंका दौरे से नहीं बुलाया जाएगा,CommonVoice
common_voice_hi_27388693.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388693.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,फासला कम करने वाला हो आईआईटी का पैटर्न: आनंद कुमार,CommonVoice
common_voice_hi_27388694.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388694.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,"आर्म्स एक्ट में बरी हुए सलमान, मगर अगले बुधवार तक अटकी रहेंगी सांसें",CommonVoice
common_voice_hi_27388695.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388695.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,राजनाथ संग मोदी मनाएंगे बीजेपी का स्थापना दिवस,CommonVoice
common_voice_hi_27388696.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388696.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,अफगानिस्तान में इराक से ज्यादा कठिनाई: ओबामा,CommonVoice
common_voice_hi_27388698.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388698.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,"करगिल में भूकंप के बाद हिमस्खलन, सेना का एक जवान लापता",CommonVoice
common_voice_hi_27388699.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388699.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,एक्जिट पोल छापने वाले हिंदी अखबार के खिलाफ मुकदमा दर्ज करने के आदेश,CommonVoice
common_voice_hi_27388702.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388702.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,भय्यूजी महाराज: मालवा के मॉडल संत के नाम से थे मशहूर,CommonVoice
common_voice_hi_27388703.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388703.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,त्रिपुरा जेल से कैदियों के भागने को लेकर तीन अफसर निलंबित,CommonVoice
common_voice_hi_27388705.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388705.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,"राजनाथ से मिलीं सुषमा, कहा- नाराजगी की खबर गलत",CommonVoice
common_voice_hi_27388707.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388707.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,सच में,CommonVoice
common_voice_hi_27388711.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388711.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,ए राजा को हटाने पर यूपीए को समर्थन देंगी सुश्री जयललिता,CommonVoice
common_voice_hi_27388712.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388712.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,अमेरिकी राष्ट्रपति चुनाव पर बहस: लाइव टीवी पर भिड़ गईं तुलसी और कमला!,CommonVoice
common_voice_hi_27388713.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388713.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,रुचिका गिरहोत्रा छेड़छाड़ केस: पूर्व डीजीपी राठौड़ को मिली बड़ी राहत,CommonVoice
common_voice_hi_27388715.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388715.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,"शाहरुख खान का फैंस को तोहफा, चीन में रिलीज होगी 'जीरो'!",CommonVoice
common_voice_hi_27388716.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388716.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,"मोदी के मस्जिद दौरे पर उमर का निशाना, कहा- यह 'टेराकोटा आर्मी' देखने जैसा",CommonVoice
common_voice_hi_27388717.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388717.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,"JioPhone में आया WhatsApp, नहीं मिलेगा इन फीचर्स का मजा",CommonVoice
common_voice_hi_27388718.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388718.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,हिलेरी क्लिंटन ने राष्ट्रपति चुनाव की रात बराक ओबामा से मांगी थी माफी!,CommonVoice
common_voice_hi_27388719.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388719.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,तो क्या कांग्रेस की जेब वाकई खाली...,CommonVoice
common_voice_hi_27388720.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388720.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,Bigg Boss: सलमान ने दिया टास्क तो मीका बोले- भाई तो भाई है,CommonVoice
common_voice_hi_27388721.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388721.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,सुनील ग्रोवर के लिए मेरा शो ज्यादा अच्छा था: कपिल शर्मा,CommonVoice
common_voice_hi_27388722.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388722.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,"...तो इसीलिए कहते हैं 'संडे हो या मंडे, रोज खाओ अंडे'",CommonVoice
common_voice_hi_27388723.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388723.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,सचिन तेंदुलकर से मिलने उनके घर पहुंचे ब्रायन लारा,CommonVoice
common_voice_hi_27388725.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388725.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,"बरसेगी हनुमान जी की कृपा, ऐसे मनाएं हनुमान जयंती",CommonVoice
common_voice_hi_27388732.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388732.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,आतंक की फैक्ट्री पाकिस्तान दुनिया के लिए बन गया है चुनौती: नकवी,CommonVoice
common_voice_hi_27388733.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388733.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,"पूर्वोत्तर भारत में भूकंप के झटके, नुकसान नहीं",CommonVoice
common_voice_hi_27388734.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388734.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,जेएनयू के प्रोफेसर ने उठाए कन्हैया की स्पीच पर सवाल,CommonVoice
common_voice_hi_27388735.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388735.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,"शोक सभा में ठहाके, वाजपेयी की भतीजी ने मांगा मंत्रियों से इस्तीफा",CommonVoice
common_voice_hi_27388736.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388736.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,अब डीजल के दाम घटाने की तैयारी,CommonVoice
common_voice_hi_27388737.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388737.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,क्या जाधव को अब भी फांसी दे सकता है पाकिस्तान?,CommonVoice
common_voice_hi_27388738.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388738.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,यूपीः कुएं में बाप-बेटी का शव मिलने से फैली सनसनी,CommonVoice
common_voice_hi_27388739.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388739.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,लगातार तिरस्कार से तंग आ कर संन्यास लिया: गांगुली,CommonVoice
common_voice_hi_27388740.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388740.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,संसद में हंगामे के बीच शिक्षा विधेयक दरकिनार,CommonVoice
common_voice_hi_27388741.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388741.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,भारतीय क्रिकेट टीम वेस्टइंडीज पहुंची,CommonVoice
common_voice_hi_27388742.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388742.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,खसरे का वायरस करेगा कैंसर का इलाज?,CommonVoice
common_voice_hi_27388743.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388743.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,जरूरत पड़ी तो करेंगे टीम में बदलावः ऑस्ट्रेलियाई कोच आर्थर,CommonVoice
common_voice_hi_27388744.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388744.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,कंगना रनोट का दिल्ली स्टाइल में चाइनीज तड़का,CommonVoice
common_voice_hi_27388745.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388745.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,"बीजेपी प्रत्याशियों ने नहीं दी एंट्री फीस, कर्मचारियों से होगी वसूली",CommonVoice
common_voice_hi_27388753.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388753.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,"सेंसेक्स में गिरावट, सोना हुआ महंगा",CommonVoice
common_voice_hi_27388755.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388755.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,इंडिया गेट पर क्वींस बेटन का हुआ भव्य स्वागत,CommonVoice
common_voice_hi_27388756.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388756.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,"महाराष्ट्र: भिवंडी की टेक्सटाइल कंपनी में लगी भीषण आग, साजिश का भी शक",CommonVoice
common_voice_hi_27388758.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388758.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,कपिल शर्मा का शो छोड़ेंगे नवजोत सिंह सिद्धू!,CommonVoice
common_voice_hi_27388760.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388760.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,"कामिका एकादशी की महिमा और महत्व, जानिए क्या है महाउपाय?",CommonVoice
common_voice_hi_27388766.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388766.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,मुख्य चुनाव आयुक्त ने प. बंगाल सरकार की प्रशंसा की,CommonVoice
common_voice_hi_27388767.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388767.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,'वरुण के भाषण से बीजेपी को हुआ नुकसान',CommonVoice
common_voice_hi_27388768.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388768.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,अर्थव्यवस्था के डॉक्टर,CommonVoice
common_voice_hi_27388770.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388770.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,"ट्रंप की जीत के लिए हिंदू महासभा ने किया हवन, मांगी गई मन्नत",CommonVoice
common_voice_hi_27388781.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388781.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,घरेलू काम के बदले मां या पत्नी को मिलनी चाहिए ये रकम...,CommonVoice
common_voice_hi_27388782.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388782.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,समलैंगिकता पर अदालत का निर्णय स्वागतयोग्य: गुल,CommonVoice
common_voice_hi_27388783.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388783.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,छत्तीसगढ़ः पुलिस अधिकारी ने खुद को गोली मारकर की खुदकुशी,CommonVoice
common_voice_hi_27388784.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388784.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,किंग्स इलेवन ने लहराया जीत का परचम,CommonVoice
common_voice_hi_27388785.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388785.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,"जानें, इस साल क्या है भाई दूज का शुभ मुहूर्त",CommonVoice
common_voice_hi_27388792.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388792.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,अपने प्यारे भांजे आहिल संग सलमान ने शेयर की पहली तस्वीर,CommonVoice
common_voice_hi_27388793.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388793.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,सुप्रीम कोर्ट अब देश भर की जेलों से वीडियो कॉन्फ़्रेंसिंग के माध्यम से जुड़ा,CommonVoice
common_voice_hi_27388795.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388795.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,कोयला बेचकर सरकार मालामाल हो गई,CommonVoice
common_voice_hi_27388807.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388807.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,हॉकी मैच के दौरान स्टेडियम में मौजूद रहेंगे प्रधानमंत्री मनमोहन सिंह,CommonVoice
common_voice_hi_27388808.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388808.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,"सेक्स रैकेट का भंडाफोड़, हाई प्रोफाइल मॉडल गिरफ्तार",CommonVoice
common_voice_hi_27388809.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388809.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,"नरगिस ने डायरेक्टर को किया Kiss, क्या उदय चोपड़ा से हुआ ब्रेकअप?",CommonVoice
common_voice_hi_27388810.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388810.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,मरते-मरते बचा स्काइ डाइविंग करने गया स्टूडेंट,CommonVoice
common_voice_hi_27388816.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388816.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,"अन्ना ने गलती की, मगर साथ नहीं छोड़ सकता:विनायक राव",CommonVoice
common_voice_hi_27388817.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388817.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,"गणपति विसर्जन: सलमान खान का देसी डांस, भांजे आहिल संग की बप्पा की आरती",CommonVoice
common_voice_hi_27388818.mp3,Mixed Audio\Multilingual Speech\hi\clips\common_voice_hi_27388818.mp3,speech,multilingual,hi,,hi,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,,hi,मिस यूनिवर्स प्रतियोगी के गांव में ना बिजली ना सड़क,CommonVoice
